Profile,ConnectionStartDateTime,ChargingEndDateTime,Power,Energy,ConnectionHours,ChargingHours
Dinner,2020-02-10T14:00:00Z,2020-02-10T14:32:00Z,7.3,3.904720494728342,3,0.5348932184559373
Dinner,2020-02-10T18:00:00Z,2020-02-10T19:05:00Z,3.7,4.0519669880002285,2,1.0951262129730346
Dinner,2020-02-10T18:00:00Z,2020-02-10T19:36:00Z,3.7,5.9433516958008585,2,1.6063112691353671
Dinner,2020-02-10T15:00:00Z,2020-02-10T16:24:00Z,3.7,5.211172105111938,2,1.4084248932734968
Dinner,2020-02-10T17:00:00Z,2020-02-10T17:39:00Z,7.3,4.760518658615987,2,0.6521258436460257
Dinner,2020-02-10T16:00:00Z,2020-02-10T17:13:00Z,3.7,4.553030044905766,2,1.230548660785342
Dinner,2020-02-10T17:00:00Z,2020-02-10T17:48:00Z,7.3,5.876062732758187,3,0.8049401003778338
Dinner,2020-02-10T18:00:00Z,2020-02-10T18:29:00Z,11,5.358270084016411,2,0.4871154621833101
Dinner,2020-02-10T19:00:00Z,2020-02-10T21:00:00Z,3.7,7.40680256574355,2,2.0018385312820404
Dinner,2020-02-10T15:00:00Z,2020-02-10T15:16:00Z,11,3.0602176029223873,2,0.2782016002656716
Dinner,2020-02-10T16:00:00Z,2020-02-10T19:49:00Z,3.7,14.135764933074487,2,3.8204770089390503
Dinner,2020-02-10T15:00:00Z,2020-02-10T18:04:00Z,11,33.77169330862618,2,3.070153937147835
Dinner,2020-02-10T14:00:00Z,2020-02-10T16:49:00Z,7.3,20.577202749683202,3,2.8187948972168773
Dinner,2020-02-10T17:00:00Z,2020-02-10T20:35:00Z,7.3,26.27027714480724,2,3.598668102028389
Dinner,2020-02-10T17:00:00Z,2020-02-10T20:45:00Z,3.7,13.907324938149765,3,3.7587364697702066
Dinner,2020-02-10T17:00:00Z,2020-02-10T19:35:00Z,3.7,9.5935644442815,2,2.592855255211216
Dinner,2020-02-10T16:00:00Z,2020-02-10T17:05:00Z,11,11.988996967191131,3,1.0899088151991938
Dinner,2020-02-10T18:00:00Z,2020-02-10T20:46:00Z,3.7,10.243824585075473,3,2.768601239209587
Dinner,2020-02-10T17:00:00Z,2020-02-10T17:51:00Z,11,9.398722313619523,2,0.8544293012381384
Dinner,2020-02-10T19:00:00Z,2020-02-10T22:24:00Z,11,37.527658710183154,2,3.4116053372893775
Dinner,2020-02-10T20:00:00Z,2020-02-11T03:34:00Z,3.7,28.030167635522517,5,7.575720982573653
Dinner,2020-02-11T18:00:00Z,2020-02-11T19:31:00Z,3.7,5.624691559544976,2,1.5201869079851287
Dinner,2020-02-11T18:00:00Z,2020-02-11T18:48:00Z,7.3,5.844271060406721,3,0.800585076768044
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:43:00Z,3.7,2.700818601759097,2,0.7299509734484046
Dinner,2020-02-11T19:00:00Z,2020-02-11T20:23:00Z,3.7,5.163847447482285,2,1.3956344452654823
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:47:00Z,7.3,5.7239211656945335,2,0.784098789821169
Dinner,2020-02-11T16:00:00Z,2020-02-11T18:15:00Z,3.7,8.38543237131275,2,2.26633307332777
Dinner,2020-02-11T19:00:00Z,2020-02-11T19:08:00Z,22,3.1486276642641475,2,0.14311943928473397
Dinner,2020-02-11T18:00:00Z,2020-02-11T19:05:00Z,7.3,8.007581438670462,2,1.096928964201433
Dinner,2020-02-11T14:00:00Z,2020-02-11T15:58:00Z,3.7,7.316968942001246,2,1.9775591735138502
Dinner,2020-02-11T17:00:00Z,2020-02-11T18:41:00Z,3.7,6.26829053492799,3,1.6941325770075648
Dinner,2020-02-11T16:00:00Z,2020-02-11T16:36:00Z,11,6.633700527312571,3,0.6030636843011428
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:55:00Z,7.3,6.763425834269631,2,0.9264966896259769
Dinner,2020-02-11T17:00:00Z,2020-02-11T18:44:00Z,3.7,6.420405541077135,2,1.735244740831658
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:31:00Z,11,5.8326559651029894,2,0.530241451372999
Dinner,2020-02-11T15:00:00Z,2020-02-11T22:34:00Z,3.7,28.02989461804411,2,7.575647194065976
Dinner,2020-02-11T18:00:00Z,2020-02-12T01:34:00Z,3.7,28.010239134795622,2,7.570334901296114
Dinner,2020-02-11T16:00:00Z,2020-02-11T22:26:00Z,3.7,23.80396738779552,2,6.433504699404194
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:39:00Z,11,7.1502145326420745,2,0.6500195029674614
Dinner,2020-02-11T19:00:00Z,2020-02-11T22:27:00Z,3.7,12.776583725978556,2,3.453130736750961
Dinner,2020-02-11T17:00:00Z,2020-02-11T19:17:00Z,7.3,16.76219514331371,2,2.296191115522426
Dinner,2020-02-11T16:00:00Z,2020-02-11T17:20:00Z,7.3,9.759045954437253,2,1.336855610196884
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:53:00Z,7.3,6.459610224562009,2,0.8848781129536998
Dinner,2020-02-11T18:00:00Z,2020-02-11T21:47:00Z,3.7,14.020204553526606,2,3.7892444739261095
Dinner,2020-02-11T17:00:00Z,2020-02-11T17:49:00Z,11,9.014094000999247,2,0.8194630909999315
Dinner,2020-02-11T17:00:00Z,2020-02-11T21:11:00Z,7.3,30.585298833543394,2,4.189766963499095
Dinner,2020-02-11T18:00:00Z,2020-02-11T23:41:00Z,11,62.56946990911639,2,5.6881336281014905
Dinner,2020-02-11T16:00:00Z,2020-02-12T05:09:00Z,3.7,48.69107406348948,4,13.159749746889048
Dinner,2020-02-12T15:00:00Z,2020-02-12T15:27:00Z,7.3,3.3542763433620006,2,0.45948991004958917
Dinner,2020-02-12T16:00:00Z,2020-02-12T16:20:00Z,11,3.810941929778666,2,0.3464492663435151
Dinner,2020-02-12T18:00:00Z,2020-02-12T19:27:00Z,7.3,10.638167375070228,2,1.4572832020644149
Dinner,2020-02-12T17:00:00Z,2020-02-12T17:24:00Z,11,4.529668521764982,2,0.4117880474331802
Dinner,2020-02-12T18:00:00Z,2020-02-12T18:40:00Z,3.7,2.502998398264595,2,0.6764860535850257
Dinner,2020-02-12T17:00:00Z,2020-02-12T17:35:00Z,11,6.51973915850641,2,0.5927035598642191
Dinner,2020-02-12T18:00:00Z,2020-02-12T19:04:00Z,7.3,7.843685601559344,2,1.0744774796656635
Dinner,2020-02-12T18:00:00Z,2020-02-12T19:21:00Z,3.7,5.003817164992253,2,1.3523830175654739
Dinner,2020-02-12T18:00:00Z,2020-02-12T19:35:00Z,3.7,5.862799763196123,3,1.5845404765394926
Dinner,2020-02-12T16:00:00Z,2020-02-12T18:05:00Z,3.7,7.744424394466472,2,2.0930876741801274
Dinner,2020-02-12T17:00:00Z,2020-02-12T17:27:00Z,11,5.056463695533627,2,0.4596785177757843
Dinner,2020-02-12T17:00:00Z,2020-02-12T17:29:00Z,11,5.366460782332633,2,0.4878600711211485
Dinner,2020-02-12T17:00:00Z,2020-02-12T18:30:00Z,3.7,5.605877786243294,3,1.5151021043900794
Dinner,2020-02-12T17:00:00Z,2020-02-12T17:52:00Z,7.3,6.407913703734773,3,0.8777963977718868
Dinner,2020-02-12T16:00:00Z,2020-02-12T17:58:00Z,3.7,7.317240187622332,2,1.9776324831411707
Dinner,2020-02-12T17:00:00Z,2020-02-12T23:32:00Z,3.7,24.213914021191062,2,6.544301086808395
Dinner,2020-02-12T16:00:00Z,2020-02-12T21:34:00Z,3.7,20.63012170841291,2,5.575708569841328
Dinner,2020-02-12T18:00:00Z,2020-02-12T21:38:00Z,7.3,26.6024816402642,2,3.64417556715948
Dinner,2020-02-12T18:00:00Z,2020-02-13T00:31:00Z,3.7,24.140619645264838,2,6.524491796017523
Dinner,2020-02-12T19:00:00Z,2020-02-13T04:32:00Z,3.7,35.31502930416637,2,9.54460251463956
Dinner,2020-02-12T16:00:00Z,2020-02-12T18:15:00Z,3.7,8.380635106275754,2,2.265036515209663
Dinner,2020-02-12T17:00:00Z,2020-02-12T19:09:00Z,7.3,15.748195913621636,2,2.1572871114550187
Dinner,2020-02-12T17:00:00Z,2020-02-12T18:31:00Z,7.3,11.102962493721078,2,1.5209537662631614
Dinner,2020-02-12T19:00:00Z,2020-02-12T21:21:00Z,3.7,8.748022516525015,2,2.364330409871626
Dinner,2020-02-12T17:00:00Z,2020-02-12T21:48:00Z,7.3,35.05878324658514,2,4.802573047477417
Dinner,2020-02-12T19:00:00Z,2020-02-13T10:15:00Z,3.7,56.43253703718898,4,15.252037037078102
Dinner,2020-02-13T17:00:00Z,2020-02-13T17:17:00Z,7.3,2.0881734027971977,2,0.2860511510681093
Dinner,2020-02-13T17:00:00Z,2020-02-13T17:09:00Z,11,1.704560753530136,2,0.15496006850273963
Dinner,2020-02-13T18:00:00Z,2020-02-13T18:37:00Z,7.3,4.5382804862944734,2,0.6216822583965033
Dinner,2020-02-13T15:00:00Z,2020-02-13T17:48:00Z,3.7,10.370547689817613,3,2.802850726977733
Dinner,2020-02-13T15:00:00Z,2020-02-13T15:17:00Z,11,3.281914539408385,3,0.2983558672189441
Dinner,2020-02-13T17:00:00Z,2020-02-13T18:22:00Z,3.7,5.069277022837357,2,1.3700748710371236
Dinner,2020-02-13T18:00:00Z,2020-02-13T19:55:00Z,3.7,7.10473658622643,2,1.9201990773584945
Dinner,2020-02-13T18:00:00Z,2020-02-13T18:47:00Z,11,8.789036119289088,2,0.7990032835717353
Dinner,2020-02-13T17:00:00Z,2020-02-13T18:07:00Z,7.3,8.235332759625944,2,1.1281277752912253
Dinner,2020-02-13T16:00:00Z,2020-02-13T17:27:00Z,3.7,5.38631895024007,2,1.455761878443262
Dinner,2020-02-13T17:00:00Z,2020-02-13T18:23:00Z,3.7,5.1607712061354505,2,1.3948030286852569
Dinner,2020-02-13T18:00:00Z,2020-02-13T18:29:00Z,11,5.4840701968738195,2,0.49855183607943815
Dinner,2020-02-13T16:00:00Z,2020-02-13T16:29:00Z,11,5.489647038263511,2,0.4990588216603192
Dinner,2020-02-13T16:00:00Z,2020-02-13T16:33:00Z,7.3,4.134517934291092,2,0.5663723197659031
Dinner,2020-02-13T17:00:00Z,2020-02-13T17:23:00Z,11,4.344063460069427,2,0.39491486000631154
Dinner,2020-02-13T18:00:00Z,2020-02-13T19:04:00Z,3.7,3.9698032313646854,2,1.0729197922607256
Dinner,2020-02-13T15:00:00Z,2020-02-13T18:47:00Z,3.7,14.001114309787079,2,3.784084948591102
Dinner,2020-02-13T18:00:00Z,2020-02-13T21:21:00Z,7.3,24.46543838866138,2,3.3514299162549834
Dinner,2020-02-13T19:00:00Z,2020-02-13T23:04:00Z,7.3,29.787352460225836,2,4.080459241126827
Dinner,2020-02-13T16:00:00Z,2020-02-13T20:19:00Z,3.7,16.02146619109604,2,4.330125997593524
Dinner,2020-02-13T17:00:00Z,2020-02-13T19:09:00Z,7.3,15.783228556076383,2,2.1620861035721073
Dinner,2020-02-13T17:00:00Z,2020-02-13T18:34:00Z,3.7,5.817419705336429,3,1.5722755960368728
Dinner,2020-02-13T15:00:00Z,2020-02-13T15:55:00Z,11,10.18544635238744,2,0.9259496683988583
Dinner,2020-02-13T16:00:00Z,2020-02-13T17:58:00Z,7.3,14.367364111902075,2,1.968132070123572
Dinner,2020-02-13T15:00:00Z,2020-02-13T15:32:00Z,22,12.03503045197331,2,0.5470468387260595
Dinner,2020-02-13T17:00:00Z,2020-02-13T19:33:00Z,3.7,9.478852211252073,2,2.5618519489870466
Dinner,2020-02-13T17:00:00Z,2020-02-13T22:58:00Z,7.3,43.585536460031186,2,5.970621432880985
Dinner,2020-02-13T18:00:00Z,2020-02-13T20:20:00Z,11,25.766688830708933,2,2.3424262573371757
Dinner,2020-02-14T15:00:00Z,2020-02-14T15:17:00Z,11,3.2428936511369386,2,0.29480851373972167
Dinner,2020-02-14T16:00:00Z,2020-02-14T16:05:00Z,22,2.015460017150161,2,0.09161181896137095
Dinner,2020-02-14T18:00:00Z,2020-02-14T18:30:00Z,7.3,3.734405660618829,2,0.5115624192628533
Dinner,2020-02-14T15:00:00Z,2020-02-14T15:37:00Z,11,6.831184828615091,2,0.6210168026013719
Dinner,2020-02-14T17:00:00Z,2020-02-14T17:33:00Z,11,6.203884369538267,2,0.5639894881398425
Dinner,2020-02-14T17:00:00Z,2020-02-14T17:26:00Z,7.3,3.2160241530128055,2,0.44055125383737065
Dinner,2020-02-14T17:00:00Z,2020-02-14T17:25:00Z,11,4.706436801652294,3,0.42785789105929944
Dinner,2020-02-14T19:00:00Z,2020-02-14T20:37:00Z,3.7,6.016156749199496,2,1.6259883105944584
Dinner,2020-02-14T17:00:00Z,2020-02-14T17:56:00Z,3.7,3.4636879943637897,2,0.9361318903685918
Dinner,2020-02-14T16:00:00Z,2020-02-14T16:35:00Z,11,6.436661863804388,2,0.5851510785276717
Dinner,2020-02-14T16:00:00Z,2020-02-14T18:09:00Z,3.7,7.986945406359754,3,2.158633893610744
Dinner,2020-02-14T16:00:00Z,2020-02-14T17:35:00Z,3.7,5.914305139490827,2,1.598460848511034
Dinner,2020-02-14T16:00:00Z,2020-02-14T22:41:00Z,3.7,24.757849971495254,2,6.691310803106825
Dinner,2020-02-14T17:00:00Z,2020-02-14T20:43:00Z,7.3,27.142675473632863,2,3.7181747224154607
Dinner,2020-02-14T17:00:00Z,2020-02-14T19:43:00Z,7.3,19.948995855230937,2,2.7327391582508134
Dinner,2020-02-14T14:00:00Z,2020-02-14T19:45:00Z,3.7,21.283001899002016,3,5.75216267540595
Dinner,2020-02-14T19:00:00Z,2020-02-14T21:29:00Z,7.3,18.162305051968993,2,2.48798699342041
Dinner,2020-02-14T18:00:00Z,2020-02-14T19:25:00Z,11,15.732681559591398,2,1.4302437781446726
Dinner,2020-02-14T18:00:00Z,2020-02-14T22:18:00Z,3.7,15.947632459213482,2,4.310170934922563
Dinner,2020-02-14T17:00:00Z,2020-02-14T21:03:00Z,3.7,15.017424949118572,2,4.058763499761776
Dinner,2020-02-14T18:00:00Z,2020-02-14T21:57:00Z,3.7,14.641673771338066,2,3.9572091273886665
Dinner,2020-02-14T18:00:00Z,2020-02-14T19:08:00Z,11,12.643278321848863,3,1.1493889383498965
Dinner,2020-02-14T17:00:00Z,2020-02-14T18:15:00Z,7.3,9.2358488505156,2,1.265184774043233
Dinner,2020-02-14T16:00:00Z,2020-02-14T18:33:00Z,3.7,9.445338708674702,2,2.5527942455877572
Dinner,2020-02-14T16:00:00Z,2020-02-14T23:23:00Z,7.3,53.98980969691755,2,7.3958643420435
Dinner,2020-02-14T15:00:00Z,2020-02-14T22:12:00Z,7.3,52.577691719570694,3,7.2024235232288625
Dinner,2020-02-15T00:00:00Z,2020-02-15T13:57:00Z,3.7,51.64321171418585,2,13.957624787617798
Dinner,2020-02-15T18:00:00Z,2020-02-15T18:16:00Z,11,3.0261483968390386,3,0.2751043997126399
Dinner,2020-02-15T17:00:00Z,2020-02-15T17:59:00Z,3.7,3.6609194201044826,3,0.9894376811093195
Dinner,2020-02-15T16:00:00Z,2020-02-15T16:44:00Z,3.7,2.7354556700366954,6,0.7393123432531609
Dinner,2020-02-15T15:00:00Z,2020-02-15T15:45:00Z,3.7,2.8160546942707874,4,0.761095863316429
Dinner,2020-02-15T19:00:00Z,2020-02-15T21:15:00Z,3.7,8.360087599138547,4,2.2594831349023097
Dinner,2020-02-15T14:00:00Z,2020-02-15T16:09:00Z,3.7,7.96337138648684,6,2.152262536888335
Dinner,2020-02-15T17:00:00Z,2020-02-15T18:01:00Z,7.3,7.457530765891402,2,1.021579556971425
Dinner,2020-02-15T18:00:00Z,2020-02-15T18:53:00Z,3.7,3.287064146661634,4,0.8883957153139551
Dinner,2020-02-15T17:00:00Z,2020-02-15T18:13:00Z,7.3,8.929494358835004,4,1.2232184053198636
Dinner,2020-02-15T17:00:00Z,2020-02-15T18:50:00Z,3.7,6.826512420910122,3,1.8450033570027355
Dinner,2020-02-15T16:00:00Z,2020-02-15T17:32:00Z,3.7,5.716701108209952,5,1.5450543535702572
Dinner,2020-02-15T18:00:00Z,2020-02-15T18:58:00Z,7.3,7.065284254968931,5,0.9678471582149222
Dinner,2020-02-15T18:00:00Z,2020-02-15T20:09:00Z,3.7,8.01633007081528,4,2.1665756948149406
Dinner,2020-02-15T16:00:00Z,2020-02-15T16:14:00Z,11,2.7162043044114896,4,0.24692766403740815
Dinner,2020-02-15T16:00:00Z,2020-02-15T16:23:00Z,11,4.224424638944171,4,0.3840386035403792
Dinner,2020-02-15T17:00:00Z,2020-02-15T17:57:00Z,7.3,7.038802243601028,3,0.9642194854247984
Dinner,2020-02-15T19:00:00Z,2020-02-15T19:48:00Z,3.7,2.988322356459098,3,0.8076546909348913
Dinner,2020-02-15T17:00:00Z,2020-02-15T19:13:00Z,11,24.44147686989736,4,2.221952442717942
Dinner,2020-02-15T17:00:00Z,2020-02-15T21:52:00Z,3.7,18.064376266369905,3,4.8822638557756495
Dinner,2020-02-15T18:00:00Z,2020-02-15T18:29:00Z,22,10.927005097553288,2,0.4966820498887858
Dinner,2020-02-15T19:00:00Z,2020-02-16T00:28:00Z,3.7,20.277403852654913,2,5.480379419636463
Dinner,2020-02-15T16:00:00Z,2020-02-15T18:53:00Z,3.7,10.710288119277955,5,2.8946724646697173
Dinner,2020-02-15T16:00:00Z,2020-02-15T17:43:00Z,7.3,12.637765278337202,3,1.7312007230598907
Dinner,2020-02-15T21:00:00Z,2020-02-16T00:17:00Z,3.7,12.188681032305402,2,3.294238116839298
Dinner,2020-02-15T17:00:00Z,2020-02-15T21:00:00Z,3.7,14.83626523966101,5,4.009801416124597
Dinner,2020-02-15T15:00:00Z,2020-02-15T15:47:00Z,11,8.772420996657113,6,0.7974928178779194
Dinner,2020-02-15T20:00:00Z,2020-02-15T21:32:00Z,22,33.83275249245594,3,1.5378523860207245
Dinner,2020-02-15T16:00:00Z,2020-02-16T01:47:00Z,3.7,36.205288121957224,2,9.785213005934384
Dinner,2020-02-16T15:00:00Z,2020-02-16T15:43:00Z,3.7,2.7075123371524072,4,0.7317600911222721
Dinner,2020-02-16T16:00:00Z,2020-02-16T16:41:00Z,3.7,2.571208909398599,5,0.6949213268644862
Dinner,2020-02-16T15:00:00Z,2020-02-16T16:02:00Z,3.7,3.8548343096421878,4,1.0418471107141047
Dinner,2020-02-16T16:00:00Z,2020-02-16T17:05:00Z,7.3,8.028669595287928,3,1.0998177527791682
Dinner,2020-02-16T18:00:00Z,2020-02-16T18:58:00Z,7.3,7.101139847155269,2,0.9727588831719547
Dinner,2020-02-16T14:00:00Z,2020-02-16T14:27:00Z,11,4.95251735869011,8,0.45022885079001
Dinner,2020-02-16T20:00:00Z,2020-02-16T21:16:00Z,3.7,4.748273840942474,3,1.2833172543087767
Dinner,2020-02-16T17:00:00Z,2020-02-16T17:45:00Z,11,8.292038754493294,2,0.7538217049539359
Dinner,2020-02-16T16:00:00Z,2020-02-16T16:17:00Z,22,6.275170068576102,5,0.28523500311709554
Dinner,2020-02-16T20:00:00Z,2020-02-16T20:53:00Z,11,9.828391803891137,2,0.8934901639901033
Dinner,2020-02-16T15:00:00Z,2020-02-16T15:24:00Z,7.3,2.9482924203519145,2,0.4038756740208102
Dinner,2020-02-16T15:00:00Z,2020-02-16T15:56:00Z,3.7,3.469849280002458,4,0.937797102703367
Dinner,2020-02-16T18:00:00Z,2020-02-16T18:48:00Z,11,8.826123408693224,2,0.8023748553357476
Dinner,2020-02-16T14:00:00Z,2020-02-16T15:00:00Z,7.3,7.3890483669362865,4,1.0121984064296283
Dinner,2020-02-16T15:00:00Z,2020-02-16T15:40:00Z,7.3,4.953731249737547,3,0.6785933218818558
Dinner,2020-02-16T15:00:00Z,2020-02-16T15:14:00Z,22,5.443588029666656,7,0.24743581953030255
Dinner,2020-02-16T16:00:00Z,2020-02-16T16:53:00Z,11,9.852870701250763,6,0.895715518295524
Dinner,2020-02-16T13:00:00Z,2020-02-16T19:42:00Z,3.7,24.836797650689554,6,6.712648013699879
Dinner,2020-02-16T17:00:00Z,2020-02-16T18:21:00Z,11,14.963027170978492,2,1.3602751973616811
Dinner,2020-02-16T20:00:00Z,2020-02-16T21:03:00Z,11,11.716552938895306,4,1.0651411762632097
Dinner,2020-02-16T19:00:00Z,2020-02-16T20:37:00Z,3.7,6.004445678976661,2,1.6228231564801787
Dinner,2020-02-16T17:00:00Z,2020-02-16T20:40:00Z,3.7,13.573525793614913,2,3.668520484760787
Dinner,2020-02-16T18:00:00Z,2020-02-16T21:20:00Z,3.7,12.334124124385704,5,3.333547060644785
Dinner,2020-02-17T00:00:00Z,2020-02-17T00:49:00Z,11,9.065158658572821,2,0.8241053325975293
Dinner,2020-02-16T17:00:00Z,2020-02-16T21:18:00Z,7.3,31.446292018238132,3,4.307711235375087
Dinner,2020-02-16T16:00:00Z,2020-02-16T23:02:00Z,3.7,26.040977976701868,6,7.038102155865369
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:18:00Z,7.3,2.3028099500894874,2,0.31545341782047776
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:22:00Z,7.3,2.7367220299764234,2,0.37489342876389364
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:17:00Z,3.7,1.055596743662814,2,0.28529641720616594
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:24:00Z,7.3,2.9460235635318863,3,0.40356487171669675
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:43:00Z,11,8.036744235546038,2,0.7306131123223671
Dinner,2020-02-17T17:00:00Z,2020-02-17T19:14:00Z,3.7,8.265560790284589,2,2.233935348725564
Dinner,2020-02-17T14:00:00Z,2020-02-17T14:46:00Z,3.7,2.880995067863722,2,0.7786473156388438
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:26:00Z,3.7,5.325436725489653,3,1.4393072231053117
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:44:00Z,7.3,5.355044057593297,2,0.7335676791223694
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:39:00Z,3.7,6.143648641924687,2,1.6604455788985641
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:44:00Z,11,8.243384547672484,2,0.749398595242953
Dinner,2020-02-17T19:00:00Z,2020-02-17T19:16:00Z,11,2.959640300203025,2,0.2690582091093659
Dinner,2020-02-17T16:00:00Z,2020-02-17T18:05:00Z,3.7,7.745384807895951,3,2.093347245377284
Dinner,2020-02-17T16:00:00Z,2020-02-17T17:50:00Z,3.7,6.826151696539388,2,1.8449058639295643
Dinner,2020-02-17T17:00:00Z,2020-02-17T17:59:00Z,7.3,7.276946638481284,2,0.9968420052714089
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:40:00Z,3.7,6.168248742749079,2,1.6670942547970484
Dinner,2020-02-17T18:00:00Z,2020-02-17T18:52:00Z,3.7,3.2558837371117044,2,0.8799685775977579
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:33:00Z,11,6.107784578468613,2,0.5552531434971466
Dinner,2020-02-17T16:00:00Z,2020-02-17T17:46:00Z,3.7,6.584247609492211,2,1.7795263809438406
Dinner,2020-02-17T16:00:00Z,2020-02-17T18:42:00Z,11,29.713937145818925,2,2.701267013256266
Dinner,2020-02-17T17:00:00Z,2020-02-17T21:07:00Z,3.7,15.259356524440467,2,4.124150412010937
Dinner,2020-02-17T14:00:00Z,2020-02-17T15:28:00Z,11,16.1368030547293,2,1.4669820958844817
Dinner,2020-02-17T19:00:00Z,2020-02-17T19:47:00Z,11,8.651550053894704,2,0.786504550354064
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:39:00Z,7.3,12.073108966968679,2,1.653850543420367
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:17:00Z,11,14.255111754615308,4,1.2959192504195736
Dinner,2020-02-17T17:00:00Z,2020-02-17T21:07:00Z,3.7,15.237769589405953,3,4.118316105244852
Dinner,2020-02-17T17:00:00Z,2020-02-17T18:31:00Z,3.7,5.619539167803388,2,1.518794369676591
Dinner,2020-02-17T16:00:00Z,2020-02-17T16:54:00Z,11,9.973669507649277,2,0.906697227968116
Dinner,2020-02-17T16:00:00Z,2020-02-17T18:27:00Z,3.7,9.09407908579812,2,2.45785921237787
Dinner,2020-02-17T18:00:00Z,2020-02-17T21:33:00Z,11,39.128112544658805,3,3.5571011404235278
Dinner,2020-02-18T18:00:00Z,2020-02-18T18:29:00Z,11,5.328096835704631,2,0.48437243960951193
Dinner,2020-02-18T15:00:00Z,2020-02-18T15:48:00Z,3.7,3,3,0.8108108108108107
Dinner,2020-02-18T18:00:00Z,2020-02-18T18:34:00Z,11,6.235803870065801,2,0.5668912609150728
Dinner,2020-02-18T17:00:00Z,2020-02-18T18:50:00Z,3.7,6.8284451537939574,2,1.84552571724161
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:36:00Z,3.7,5.980529002412767,2,1.6163591898412881
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:44:00Z,7.3,5.425871384900106,2,0.743270052726042
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:08:00Z,3.7,4.22297047502826,2,1.1413433716292596
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:40:00Z,7.3,4.912695202117791,2,0.6729719454955878
Dinner,2020-02-18T19:00:00Z,2020-02-18T19:37:00Z,3.7,2.338522620916748,2,0.6320331407883102
Dinner,2020-02-18T17:00:00Z,2020-02-18T18:15:00Z,7.3,9.166893103371546,2,1.2557387812837735
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:54:00Z,3.7,7.033749249627223,3,1.9010133107100602
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:54:00Z,11,10.014237643645867,2,0.9103852403314424
Dinner,2020-02-18T16:00:00Z,2020-02-18T16:42:00Z,11,7.81231201590639,3,0.7102101832642173
Dinner,2020-02-18T18:00:00Z,2020-02-18T18:39:00Z,11,7.310094130287706,2,0.6645540118443369
Dinner,2020-02-18T18:00:00Z,2020-02-18T20:53:00Z,11,31.809544835593986,2,2.891776803235817
Dinner,2020-02-18T17:00:00Z,2020-02-18T19:03:00Z,11,22.614853939339902,2,2.0558958126672637
Dinner,2020-02-18T17:00:00Z,2020-02-18T17:31:00Z,11,5.720583708041604,3,0.5200530643674186
Dinner,2020-02-18T15:00:00Z,2020-02-18T18:56:00Z,3.7,14.570190466748235,2,3.9378893153373604
Dinner,2020-02-18T18:00:00Z,2020-02-18T19:24:00Z,7.3,10.261885870802498,2,1.40573779052089
Dinner,2020-02-18T17:00:00Z,2020-02-18T20:37:00Z,3.7,13.42207469253013,2,3.6275877547378728
Dinner,2020-02-18T17:00:00Z,2020-02-18T19:27:00Z,3.7,9.122150776651905,2,2.465446155851866
Dinner,2020-02-18T18:00:00Z,2020-02-18T20:50:00Z,3.7,10.50848641964961,2,2.840131464770165
Dinner,2020-02-19T18:00:00Z,2020-02-19T18:08:00Z,11,1.5696751566806926,2,0.14269774151642658
Dinner,2020-02-19T16:00:00Z,2020-02-19T16:31:00Z,7.3,3.86227461594423,2,0.5290787145129082
Dinner,2020-02-19T17:00:00Z,2020-02-19T17:40:00Z,11,7.4129448783880685,2,0.6739040798534608
Dinner,2020-02-19T16:00:00Z,2020-02-19T17:24:00Z,3.7,5.193119323781183,2,1.4035457631841033
Dinner,2020-02-19T17:00:00Z,2020-02-19T19:30:00Z,3.7,9.288099911962084,2,2.510297273503266
Dinner,2020-02-19T17:00:00Z,2020-02-19T17:43:00Z,11,8.06517735348521,2,0.7331979412259281
Dinner,2020-02-19T16:00:00Z,2020-02-19T18:29:00Z,3.7,9.194839884753184,2,2.4850918607441037
Dinner,2020-02-19T17:00:00Z,2020-02-19T19:25:00Z,3.7,8.955344630465627,2,2.4203634136393584
